Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	MP ID	Term
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0001805	decreased IgG level
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0001806	decreased IgM level
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0001847	brain inflammation
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0002145	abnormal T cell differentiation
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0002169	no abnormal phenotype detected
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0002347	abnormal lymph node T cell domain morphology
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0002408	abnormal double-positive T cell morphology
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0002432	abnormal CD4-positive, alpha beta T cell morphology
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0002460	decreased immunoglobulin level
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0002722	abnormal immune system organ morphology
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0003790	absent CD4-positive, alpha beta T cells
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0003944	abnormal T cell subpopulation ratio
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0004774	abnormal bile salt level
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0004804	decreased susceptibility to autoimmune diabetes
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0004946	abnormal regulatory T cell physiology
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0005010	abnormal CD8-positive, alpha beta T cell morphology
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0005018	decreased T cell number
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0005027	increased susceptibility to parasitic infection
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0005091	increased double-positive T cell number
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0005092	decreased double-positive T cell number
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0005095	decreased T cell proliferation
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0005348	increased T cell proliferation
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0005463	abnormal CD4-positive, alpha-beta T cell physiology
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0005466	abnormal T-helper 2 physiology
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0006413	increased T cell apoptosis
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0008074	increased CD4-positive, alpha beta T cell number
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0008075	decreased CD4-positive, alpha beta T cell number
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0008078	increased CD8-positive, alpha-beta T cell number
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0008100	absent plasma cells
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0008698	abnormal interleukin-4 secretion
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0020154	impaired humoral immune response
CD4	current symbol	MGI:88335	Cd4	CD4 antigen	protein coding gene	MP:0020937	increased susceptibility to Picornaviridae infection
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0000122	premature tooth eruption
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0000219	increased neutrophil cell number
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0000221	decreased leukocyte cell number
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0000343	altered response to myocardial infarction
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0000759	abnormal skeletal muscle morphology
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0001262	decreased body weight
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0001326	retinal degeneration
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0001504	abnormal posture
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0001523	impaired righting response
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0001554	increased circulating free fatty acid level
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0001876	decreased inflammatory response
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0001987	alcohol preference
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002078	abnormal glucose homeostasis
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002079	increased circulating insulin level
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002128	abnormal blood circulation
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002169	no abnormal phenotype detected
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002310	decreased susceptibility to hepatic steatosis
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002376	abnormal dendritic cell physiology
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002412	increased susceptibility to bacterial infection
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002444	abnormal T cell physiology
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002451	abnormal macrophage physiology
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002463	abnormal neutrophil physiology
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002493	increased IgG level
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002570	alcohol aversion
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002620	abnormal monocyte morphology
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002702	decreased circulating free fatty acid level
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002727	decreased circulating insulin level
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002805	abnormal conditioned taste aversion behavior
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002891	increased insulin sensitivity
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0002908	delayed wound healing
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0003009	abnormal cytokine secretion
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0003156	abnormal leukocyte migration
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0003383	abnormal gluconeogenesis
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0003397	increased muscle weight
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0003545	increased alcohol consumption
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0003546	decreased alcohol consumption
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0003691	abnormal microglial cell physiology
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0003710	abnormal physiological neovascularization
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0003799	impaired macrophage chemotaxis
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0003852	skeletal muscle necrosis
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0003884	decreased macrophage cell number
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0003921	abnormal heart left ventricle morphology
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0004502	decreased incidence of tumors by chemical induction
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0004800	decreased susceptibility to experimental autoimmune encephalomyelitis
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0004892	increased adiponectin level
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0004893	decreased adiponectin level
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0004984	increased osteoclast cell number
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005016	decreased lymphocyte cell number
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005027	increased susceptibility to parasitic infection
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005098	abnormal optic choroid morphology
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005164	abnormal response to injury
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005201	abnormal retinal pigment epithelium morphology
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005239	abnormal Bruch membrane morphology
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005292	improved glucose tolerance
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005293	impaired glucose tolerance
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005331	insulin resistance
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005335	abnormal gonadal fat pad morphology
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005458	increased percent body fat/body weight
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005546	choroidal neovascularization
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005559	increased circulating glucose level
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005590	increased vasodilation
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005602	decreased angiogenesis
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005616	decreased susceptibility to type IV hypersensitivity reaction
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005658	increased susceptibility to diet-induced obesity
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0005669	increased circulating leptin level
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0006187	retinal deposits
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0006238	abnormal choriocapillaris morphology
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0006319	abnormal epididymal fat pad morphology
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008074	increased CD4-positive, alpha beta T cell number
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008127	decreased dendritic cell number
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008236	decreased susceptibility to neuronal excitotoxicity
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008450	retinal photoreceptor degeneration
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008499	increased IgG1 level
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008518	retinal outer nuclear layer degeneration
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008539	decreased susceptibility to induced colitis
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008553	increased circulating tumor necrosis factor level
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008567	decreased interferon-gamma secretion
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008577	increased circulating interferon-gamma level
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008593	increased circulating interleukin-10 level
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008658	decreased interleukin-1 beta secretion
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008660	increased interleukin-10 secretion
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008670	decreased interleukin-12b secretion
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008700	decreased interleukin-4 secretion
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008703	decreased interleukin-5 secretion
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008721	abnormal chemokine level
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008722	abnormal chemokine secretion
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008842	lipofuscinosis
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008874	decreased physiological sensitivity to xenobiotic
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0008908	increased total fat pad weight
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0009269	decreased fat cell size
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0009355	increased liver triglyceride level
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0009767	decreased sensitivity to xenobiotic induced morbidity/mortality
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0009787	increased susceptibility to infection induced morbidity/mortality
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0010740	abnormal dendritic cell chemotaxis
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0010760	abnormal macrophage chemotaxis
CCL2	current symbol	MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	protein coding gene	MP:0011941	increased fluid intake
